Hybrid,Genetics,Mat
PHW65_MOG_0266/PHT69,107.7921644698303,B_108
PHW65_MOG_0268/LH195,123.88790473423431,B_120
PHW65_MOG_0268/PHT69,105.35426900677508,B_105
PHW65_MOG_0271/LH185,128.3718077402402,B_130
PHW65_MOG_0271/LH195,115.61462396285471,B_115
PHW65_MOG_0271/LH198,120.45754333603601,B_120
PHW65_MOG_0271/LH244,126.13108057256335,B_130
PHW65_MOG_0271/PHB47,112.76338805617405,B_112
PHW65_MOG_0271/PHT69,107.37144929184905,B_108
PHW65_MOG_0277/LH195,121.82974007889655,B_120
PHW65_MOG_0277/PHT69,104.48612764683119,B_103
PHW65_MOG_0287/LH195,122.18469202934156,B_120
PHW65_MOG_0287/PHT69,110.4231510395368,B_110
PHW65_MOG_0291/LH195,119.7715754235588,B_120
PHW65_MOG_0291/PHT69,109.388629576923,B_108
PHW65_MOG_0293/LH195,123.88790473423431,B_120
PHW65_MOG_0293/LH198,117.0427171038011,B_115
PHW65_MOG_0293/PHB47,117.0427171038011,B_115
PHW65_MOG_0293/PHT69,106.57321673830269,B_105
PHW65_MOG_0294/LH195,121.82974007889655,B_120
PHW65_MOG_0294/PHT69,107.7921644698303,B_108
PHW65_MOG_0296/LH195,121.82974007889655,B_120
PHW65_MOG_0296/PHT69,107.37144929184905,B_108
PHW65_MOG_0297/LH195,122.18469202934156,B_120
PHW65_MOG_0297/PHT69,105.2537296289882,B_105
PHW65_MOG_0300/LH195,124.24285668467931,B_120
PHW65_MOG_0305/LH195,121.93094599543325,B_120
PHW65_MOG_0305/PHT69,106.57321673830269,B_105
PHW65_MOG_0306/LH195,123.98911065077101,B_120
PHW65_MOG_0306/PHT69,109.388629576923,B_108
PHW65_MOG_0307/LH195,121.82974007889655,B_120
PHW65_MOG_0307/PHT69,104.48612764683119,B_103
PHW65_MOG_0308/LH195,124.0903165673077,B_120
PHW65_MOG_0308/PHT69,106.57321673830269,B_105
PHW65_MOG_0310/LH195,123.88790473423431,B_120
PHW65_MOG_0310/PHT69,105.2537296289882,B_105
PHW65_MOG_0311/LH195,119.7715754235588,B_120
PHW65_MOG_0311/PB80,118.4279333743936,B_120
PHW65_MOG_0311/PHB47,117.0427171038011,B_115
PHW65_MOG_0311/PHT69,106.57321673830269,B_105
PHW65_MOG_0312/LH195,124.344062601216,B_120
PHW65_MOG_0312/PHT69,104.48612764683119,B_103
PHW65_MOG_0314/LH195,124.0903165673077,B_120
PHW65_MOG_0314/PHT69,105.2537296289882,B_105
PHW65_MOG_0315/LH195,123.88790473423431,B_120
PHW65_MOG_0315/PHT69,105.2537296289882,B_105
PHW65_MOG_0316/LH195,119.7715754235588,B_120
PHW65_MOG_0316/PHT69,111.45767250215061,B_110
PHW65_MOG_0321/LH195,123.88790473423431,B_120
PHW65_MOG_0321/PHT69,105.35426900677508,B_105
PHW65_MOG_0326/LH195,123.88790473423431,B_120
PHW65_MOG_0326/PHT69,105.35426900677508,B_105
PHW65_MOG_0327/LH195,121.82974007889655,B_120
PHW65_MOG_0327/PHT69,108.59039702337665,B_108
PHW65_MOG_0329/LH195,123.88790473423431,B_120
PHW65_MOG_0329/PHT69,108.59039702337665,B_108
PHW65_MOG_0332/LH195,121.82974007889655,B_120
PHW65_MOG_0332/PHT69,105.2537296289882,B_105
PHW65_MOG_0335/LH195,121.82974007889655,B_120
PHW65_MOG_0335/PHT69,106.57321673830269,B_105
PHW65_MOG_0338/LH195,124.0903165673077,B_120
PHW65_MOG_0338/PHT69,105.35426900677508,B_105
PHW65_MOG_0340/LH195,114.3523852234753,B_115
PHW65_MOG_0340/PHT69,105.2537296289882,B_105
PHW65_MOG_0341/LH195,124.0903165673077,B_120
PHW65_MOG_0341/PHT69,106.57321673830269,B_105
PHW65_MOG_0343/LH195,123.88790473423431,B_120
PHW65_MOG_0343/PHT69,103.6179862868873,B_103
PHW65_MOG_0350/LH195,119.7715754235588,B_120
PHW65_MOG_0350/PHT69,107.37144929184905,B_108
PHW65_MOG_0352/LH195,121.82974007889655,B_120
PHW65_MOG_0352/PHT69,109.388629576923,B_108
PHW65_MOG_0354/LH195,124.0903165673077,B_120
PHW65_MOG_0354/PHT69,109.388629576923,B_108
PHW65_MOG_0359/PHT69,105.35426900677508,B_105
PHW65_MOG_0375/LH195,121.82974007889655,B_120
PHW65_MOG_0375/PHT69,107.37144929184905,B_108
PHW65_MOG_0377/LH195,123.98911065077101,B_120
PHW65_MOG_0377/PHT69,105.35426900677508,B_105
PHW65_MOG_0379/LH195,119.7715754235588,B_120
PHW65_MOG_0379/PHT69,109.388629576923,B_108
PHW65_MOG_0381/LH195,124.24285668467931,B_120
PHW65_MOG_0381/PHT69,107.37144929184905,B_108
PHW65_MOG_0384/LH195,119.7715754235588,B_120
PHW65_MOG_0384/PHT69,105.2537296289882,B_105
PHW65_MOG_0388/LH195,119.7715754235588,B_120
PHW65_MOG_0388/PHT69,107.37144929184905,B_108
PHW65_MOG_0392/LH195,124.0903165673077,B_120
PHW65_MOG_0392/PHT69,106.57321673830269,B_105
PHW65_MOG_0393/LH195,123.88790473423431,B_120
PHW65_MOG_0393/PHT69,105.35426900677508,B_105
PHW65_MOG_0401/LH195,124.0903165673077,B_120
PHW65_MOG_0401/PHT69,105.2537296289882,B_105
PHW65_MOG_0410/LH195,124.24285668467931,B_120
PHW65_MOG_0410/PHT69,103.6179862868873,B_103
PHW65_MOG_0411/LH195,124.0903165673077,B_120
PHW65_MOG_0411/PHT69,105.35426900677508,B_105
PHW65_MOG_0420/LH195,123.88790473423431,B_120
PHW65_MOG_0420/PHT69,105.35426900677508,B_105
PHW65_MOG_0421/LH195,119.7715754235588,B_120
PHW65_MOG_0421/PHT69,107.37144929184905,B_108
PHW65_MOG_0422/LH195,123.98911065077101,B_120
PHW65_MOG_0422/PHT69,105.35426900677508,B_105
PHW65_MOG_0423/LH195,124.24285668467931,B_120
PHW65_MOG_0423/PHT69,105.35426900677508,B_105
PHW65_MOG_0424/LH195,119.7715754235588,B_120
PHW65_MOG_0424/PHT69,106.57321673830269,B_105
PHW65_MOG_0426/LH195,119.7715754235588,B_120
PHW65_MOG_0426/PHT69,108.59039702337665,B_108
PHW65_MOG_0429/LH195,124.0903165673077,B_120
PHW65_MOG_0429/PHT69,108.40597075446286,B_108
PHW65_MOG_0431/LH195,124.0903165673077,B_120
PHW65_MOG_0431/PHT69,106.57321673830269,B_105
PHW65_MOG_0436/LH195,124.59780863512431,B_120
PHW65_MOG_0436/PHT69,105.15319025120131,B_105
PHW65_MOG_0438/LH195,123.88790473423431,B_120
PHW65_MOG_0438/PHT69,104.48612764683119,B_103
PHW65_MOG_0439/LH195,121.82974007889655,B_120
PHW65_MOG_0439/PHT69,105.35426900677508,B_105
PHW65_MOG_0442/LH195,124.344062601216,B_120
PHW65_MOG_0442/PHT69,104.48612764683119,B_103
PHW65_MOG_0444/LH195,121.82974007889655,B_120
PHW65_MOG_0444/PHT69,107.37144929184905,B_108
PHW65_MOG_0448/LH195,123.98911065077101,B_120
PHW65_MOG_0448/PHT69,105.35426900677508,B_105
PHW65_MOG_0449/LH195,124.59780863512431,B_120
PHW65_MOG_0449/PHT69,104.48612764683119,B_103
PHW65_MOG_0460/LH195,121.93094599543325,B_120
PHW65_MOG_0460/PHT69,105.35426900677508,B_105
PHW65_MOG_0461/LH195,124.344062601216,B_120
PHW65_MOG_0461/PHT69,107.7921644698303,B_108
PHW65_MOG_0463/LH195,123.98911065077101,B_120
PHW65_MOG_0463/PHT69,107.37144929184905,B_108
PHW65_MOG_0467/LH195,123.88790473423431,B_120
PHW65_MOG_0467/PHT69,107.7921644698303,B_108
PHW65_MOG_0476/LH195,124.344062601216,B_120
PHW65_MOG_0476/PHT69,105.35426900677508,B_105
PHW65_MOG_0487/LH195,123.88790473423431,B_120
PHW65_MOG_0487/PHT69,105.35426900677508,B_105
PHW65_MOG_0490/LH195,123.88790473423431,B_120
PHW65_MOG_0499/LH195,123.98911065077101,B_120
PHW65_MOG_0499/PHT69,107.37144929184905,B_108
PHW65_MOG_0511/LH195,123.98911065077101,B_120
PHW65_MOG_0511/PHT69,107.7921644698303,B_108
PHW65_MOG_0512/LH195,123.98911065077101,B_120
PHW65_MOG_0512/PHT69,105.35426900677508,B_105
PHW65_MOG_0513/LH195,124.0903165673077,B_120
PHW65_MOG_0513/PHT69,108.59039702337665,B_108
PHW65_MOG_0517/LH195,119.7715754235588,B_120
PHW65_MOG_0517/PHT69,104.3855882690443,B_103
PHW65_MOG_0522/LH195,124.0903165673077,B_120
PHW65_MOG_0522/PHT69,103.6179862868873,B_103
PHW65_MOG_0534/LH195,123.88790473423431,B_120
PHW65_MOG_0534/PHT69,109.388629576923,B_108
PHW65_MOG_0539/LH195,123.88790473423431,B_120
PHW65_MOG_0539/PHT69,105.35426900677508,B_105
PHW65_MOG_0542/LH195,124.0903165673077,B_120
PHW65_MOG_0542/PHT69,105.35426900677508,B_105
PHW65_MOG_0544/LH195,119.7715754235588,B_120
PHW65_MOG_0544/PHT69,107.37144929184905,B_108
PHW65_MOG_0545/LH195,124.0903165673077,B_120
PHW65_MOG_0545/PHT69,107.37144929184905,B_108
PHW65_MOG_0551/LH195,121.82974007889655,B_120
PHW65_MOG_0551/PHT69,108.59039702337665,B_108
PHW65_MOG_0553/LH195,124.24285668467931,B_120
PHW65_MOG_0553/PHT69,112.56292221516694,B_112
PHW65_MOG_0554/LH195,117.03871218838759,B_115
PHW65_MOG_0554/PHT69,107.7921644698303,B_108
PHW65_MOG_0560/PHT69,105.35426900677508,B_105
PHW65_MOG_0567/LH195,123.88790473423431,B_120
PHW65_MOG_0567/PHT69,105.2537296289882,B_105
PHW65_MOG_0569/LH195,123.88790473423431,B_120
PHW65_MOG_0569/PHT69,107.7921644698303,B_108
PHW65_MOG_0572/LH195,123.88790473423431,B_120
PHW65_MOG_0572/PHT69,105.35426900677508,B_105
PHW65_MOG_0575/LH195,123.88790473423431,B_120
PHW65_MOG_0575/PHT69,105.35426900677508,B_105
PHW65_MOG_0583/LH195,124.0903165673077,B_120
PHW65_MOG_0583/PHT69,107.37144929184905,B_108
PHW65_MOG_0588/LH195,121.82974007889655,B_120
PHW65_MOG_0588/PHT69,105.2537296289882,B_105
PHW65_MOG_0591/LH195,124.0903165673077,B_120
PHW65_MOG_0591/PHT69,110.4231510395368,B_110
PHW65_MOG_0599/LH195,121.82974007889655,B_120
PHW65_MOG_0620/LH195,124.0903165673077,B_120
PHW65_MOG_0620/PHT69,108.59039702337665,B_108
PHW65_MOG_0621/LH195,123.88790473423431,B_120
PHW65_MOG_0621/PHT69,109.388629576923,B_108
PHW65_MOG_0622/LH195,123.98911065077101,B_120
PHW65_MOG_0622/PHT69,105.35426900677508,B_105
PHW65_MOG_0629/LH195,121.82974007889655,B_120
PHW65_MOG_0629/PHT69,105.35426900677508,B_105
PHW65_MOG_0633/PHT69,103.6179862868873,B_103
PHW65_MOG_0651/PHT69,105.35426900677508,B_105
PHW65_MOG_0660/LH195,123.98911065077101,B_120
PHW65_MOG_0660/PHT69,108.59039702337665,B_108
PHW65_MOG_0662/LH195,123.88790473423431,B_120
PHW65_MOG_0662/PHT69,107.37144929184905,B_108
PHW65_MOG_0675/LH195,123.88790473423431,B_120
PHW65_MOG_0675/PHT69,104.48612764683119,B_103
PHW65_MOG_0696/LH195,119.7715754235588,B_120
PHW65_MOG_0696/PHT69,110.4231510395368,B_110
PHW65_MOG_0716/PHT69,107.7921644698303,B_108
PHZ51/LH244,126.13108057256335,B_130
PHZ51/LH82,122.70726242202065,B_120
R226/LH82,120.45754333603601,B_120
R226/PHZ51,120.45754333603601,B_120
R227/LH82,122.56836429897663,B_120
R227/PHZ51,115.5262116537618,B_115
R229/DK3IIH6,116.73993005698254,B_115
S8324/LH162,106.29306307936511,B_105
S8324/PHK05,106.29306307936511,B_105
S8324/PHK56,106.29306307936511,B_105
S8324/PHR25,106.29306307936511,B_105
S8324/PHZ51,106.29306307936511,B_105
S8326/CG120,106.29306307936511,B_105
S8326/LH145,106.29306307936511,B_105
S8326/PHB47,106.29306307936511,B_105
S8326/PHHV4,106.29306307936511,B_105
S8326/PHRE1,106.29306307936511,B_105
S8326/S8324,106.29306307936511,B_105
SCS1085YHR,125.24403656084971,B_120
SD101/DK3IIH6,115.51220765544954,B_115
SD101/LH82,108.8229953577551,B_108
SD101/PHB47,108.48405900854699,B_108
SD101/PHZ51,108.48405900854699,B_108
SD107/LH82,110.5658864113617,B_110
SD107/PHZ51,110.5658864113617,B_110
TROPHY_HYBRID,127.15687136892959,B_130
TR_9-1-1-6/DK3IIH6,116.35265886664229,B_115
TX110/DK87916W,132.4256774271215,B_130
TX130_RP/PHB47,121.78050015589857,B_120
TX149/LH195,137.74124190006614,B_130
TX150/LH195,122.81350578826745,B_120
TX204/PHB47,122.56836429897663,B_120
TX205/LH195,120.9926360128205,B_120
TX205/PHB47,120.9926360128205,B_120
TX29A/PHZ51,121.78050015589857,B_120
TX303/LH195,126.13999654410864,B_130
TX303/LH244,122.95914356461006,B_120
TX303/LH82,113.85029233404339,B_112
TX303/PHB47,110.6118769878237,B_110
TX303/PHZ51,120.72508967442826,B_120
TX303/TX777,123.8404033686343,B_120
TX61M/PHB47,120.9926360128205,B_120
TX61M/PHZ51,120.9926360128205,B_120
TX6252/TX714,137.74124190006614,B_130
TX714/PHZ51,117.2868431921358,B_115
TX714/TX775,119.6248195509512,B_120
TX714/TX777,122.01600211457199,B_120
TX714/TX779,129.561893826605,B_130
TX739/LH195,126.13999654410864,B_130
TX740/LH185,119.80554070138886,B_120
TX740/LH195,122.56836429897663,B_120
TX745_RP/PHB47,120.9926360128205,B_120
TX745_RP/PHZ51,120.9926360128205,B_120
TX768/PHB47,131.28735707539678,B_130
TX768/PHZ51,131.28735707539678,B_130
TX770/LH195,123.7174452019705,B_120
TX770/PHB47,119.0176765583108,B_120
TX772/LH195,120.72508967442826,B_120
TX772W/LH185,114.73834751068375,B_115
TX772W/LH195,123.14290475047358,B_120
TX772W/PHB47,121.78050015589857,B_120
TX773/LH195,123.14290475047358,B_120
TX773/TX779,131.35052182043341,B_130
TX775/LH195,110.6118769878237,B_110
TX775/TX777,119.0176765583108,B_120
TX777/LH195,126.13108057256335,B_130
TX779/LH195,129.03705197582912,B_130
TX81/PHZ51,120.9926360128205,B_120
TX951/LH195,125.22636736561321,B_120
TZI8/LH82,128.3718077402402,B_130
TZI8/PHB47,128.3718077402402,B_130
VA35/LH195,116.73993005698254,B_115
W10001_0003/LH244,126.13108057256335,B_130
W10001_0003/PHB47,118.75013021991856,B_120
W10001_0006/PHB47,110.5658864113617,B_110
W10001_0007/LH244,126.13108057256335,B_130
W10001_0007/PHB47,110.5658864113617,B_110
W10001_0008/LH244,126.23123211721796,B_130
W10001_0009/LH244,126.13108057256335,B_130
W10001_0009/PHB47,119.0176765583108,B_120
W10001_0010/LH244,124.73255270603082,B_120
W10001_0010/PHB47,118.4279333743936,B_120
W10001_0011/LH244,125.79848227556151,B_120
W10001_0011/PHB47,109.57096328641634,B_108
W10001_0012/LH244,125.79848227556151,B_120
W10001_0012/PHB47,110.6118769878237,B_110
W10001_0013/LH244,123.79137584306191,B_120
W10001_0013/PHB47,114.80973752149961,B_115
W10001_0014/LH244,125.79848227556151,B_120
W10001_0014/PHB47,110.6578675642857,B_110
W10001_0016/LH244,126.46367886956517,B_130
W10001_0017/LH244,126.13108057256335,B_130
W10001_0018/LH244,121.89321399507935,B_120
W10001_0018/PHB47,108.8229953577551,B_108
W10001_0019/LH244,125.79848227556151,B_120
W10001_0019/PHB47,110.6118769878237,B_110
W10001_0021/LH244,126.13108057256335,B_130
W10001_0022/LH244,126.13108057256335,B_130
W10001_0022/PHB47,115.51220765544954,B_115
W10001_0023/LH244,125.79848227556151,B_120
W10001_0023/PHB47,118.4279333743936,B_120
W10001_0029/LH244,127.52205932538314,B_130
W10001_0030/LH244,121.03239643296446,B_120
W10001_0031/LH244,125.79848227556151,B_120
W10001_0031/PHB47,110.6578675642857,B_110
W10001_0033/LH244,122.1068947944517,B_120
W10001_0033/PHB47,109.90989963562444,B_108
W10001_0036/LH244,121.82247851339339,B_120
W10001_0040/LH244,126.13108057256335,B_130
W10001_0042/LH244,115.8892867505772,B_115
W10001_0047/LH244,125.79848227556151,B_120
W10001_0047/PHB47,110.5658864113617,B_110
W10002_0001/PHB47,109.1619317069632,B_108
W10002_0002/LH244,122.1068947944517,B_120
W10002_0002/PHB47,108.48405900854699,B_108
W10002_0004/LH244,114.63020459078142,B_115
W10002_0004/PHB47,120.45754333603601,B_120
W10004_0006/PHK76,127.6238675338137,B_130
W10004_0006/PHP02,108.53951235147883,B_108
W10004_0006/PHZ51,130.64649696247233,B_130
W10004_0007/DK3IIH6,115.51220765544954,B_115
W10004_0007/PHK76,127.68806902397661,B_130
W10004_0007/PHP02,108.53951235147883,B_108
W10004_0007/PHZ51,131.04136751248944,B_130
W10004_0008/DK3IIH6,114.67175644425681,B_115
W10004_0008/PHK76,127.6238675338137,B_130
W10004_0008/PHP02,108.53951235147883,B_108
W10004_0008/PHZ51,130.56078072039912,B_130
W10004_0010/PHK76,127.6238675338137,B_130
W10004_0010/PHP02,108.53951235147883,B_108
W10004_0010/PHZ51,130.64649696247233,B_130
W10004_0011/DK3IIH6,115.51220765544954,B_115
W10004_0011/PHK76,127.68806902397661,B_130
W10004_0011/PHP02,108.53951235147883,B_108
W10004_0011/PHZ51,131.04136751248944,B_130
W10004_0013/PHK76,127.6238675338137,B_130
W10004_0013/PHP02,108.53951235147883,B_108
W10004_0013/PHZ51,130.56078072039912,B_130
W10004_0014/PHK76,127.68806902397661,B_130
W10004_0014/PHP02,108.53951235147883,B_108
W10004_0014/PHZ51,130.7322132045455,B_130
W10004_0018/PHK76,127.6238675338137,B_130
W10004_0018/PHP02,108.53951235147883,B_108
W10004_0018/PHZ51,130.7322132045455,B_130
W10004_0019/PHZ51,136.720219114879,B_130
W10004_0026/DK3IIH6,115.51220765544954,B_115
W10004_0026/PHK76,127.68806902397661,B_130
W10004_0026/PHP02,111.80560215984559,B_110
W10004_0026/PHZ51,131.04136751248944,B_130
W10004_0027/PHK76,127.6238675338137,B_130
W10004_0027/PHP02,108.53951235147883,B_108
W10004_0027/PHZ51,130.64649696247233,B_130
W10004_0031/PHK76,127.68806902397661,B_130
W10004_0031/PHP02,111.80560215984559,B_110
W10004_0031/PHZ51,130.56078072039912,B_130
W10004_0032/LH185,115.07728385989185,B_115
W10004_0032/LH82,117.0427171038011,B_115
W10004_0032/PHK76,127.6238675338137,B_130
W10004_0032/PHP02,111.80560215984559,B_110
W10004_0032/PHZ51,128.3718077402402,B_130
W10004_0034/PHK76,127.68806902397661,B_130
W10004_0034/PHP02,108.53951235147883,B_108
W10004_0034/PHZ51,130.7322132045455,B_130
W10004_0035/PHK76,127.6238675338137,B_130
W10004_0035/PHP02,108.53951235147883,B_108
W10004_0035/PHZ51,130.56078072039912,B_130
W10004_0037/PHK76,127.68806902397661,B_130
W10004_0037/PHP02,108.53951235147883,B_108
W10004_0037/PHZ51,130.7322132045455,B_130
W10004_0038/PHK76,127.6238675338137,B_130
W10004_0038/PHP02,108.53951235147883,B_108
W10004_0038/PHZ51,130.7322132045455,B_130
W10004_0039/PHK76,127.6238675338137,B_130
W10004_0039/PHP02,108.53951235147883,B_108
W10004_0039/PHZ51,130.56078072039912,B_130
W10004_0041/DK3IIH6,115.51220765544954,B_115
W10004_0041/PHK76,127.6238675338137,B_130
W10004_0041/PHP02,108.53951235147883,B_108
W10004_0041/PHZ51,130.7322132045455,B_130
W10004_0042/PHK76,127.6238675338137,B_130
W10004_0042/PHP02,111.80560215984559,B_110
W10004_0042/PHZ51,130.56078072039912,B_130
W10004_0045/DK3IIH6,115.51220765544954,B_115
W10004_0045/PHK76,127.6238675338137,B_130
W10004_0045/PHP02,111.80560215984559,B_110
W10004_0045/PHZ51,130.7322132045455,B_130
W10004_0046/PHK76,127.6238675338137,B_130
W10004_0046/PHP02,108.53951235147883,B_108
W10004_0046/PHZ51,130.7322132045455,B_130
W10004_0047/PHK76,127.6238675338137,B_130
W10004_0047/PHP02,108.53951235147883,B_108
W10004_0047/PHZ51,130.7322132045455,B_130
W10004_0053/PHK76,127.6238675338137,B_130
W10004_0053/PHP02,108.53951235147883,B_108
W10004_0053/PHZ51,130.7322132045455,B_130
W10004_0055/PHK76,127.68806902397661,B_130
W10004_0055/PHP02,108.53951235147883,B_108
W10004_0055/PHZ51,131.04136751248944,B_130
W10004_0059/PHK76,127.6238675338137,B_130
W10004_0059/PHP02,108.53951235147883,B_108
W10004_0059/PHZ51,130.64649696247233,B_130
W10004_0061/PHK76,127.6238675338137,B_130
W10004_0061/PHP02,108.53951235147883,B_108
W10004_0061/PHZ51,130.7322132045455,B_130
W10004_0062/DK3IIH6,115.51220765544954,B_115
W10004_0062/PHK76,127.68806902397661,B_130
W10004_0062/PHP02,108.53951235147883,B_108
W10004_0062/PHZ51,130.7322132045455,B_130
W10004_0063/PHK76,127.6238675338137,B_130
W10004_0063/PHP02,108.53951235147883,B_108
W10004_0063/PHZ51,130.56078072039912,B_130
W10004_0064/PHK76,127.6238675338137,B_130
W10004_0064/PHP02,108.53951235147883,B_108
W10004_0064/PHZ51,130.7322132045455,B_130
W10004_0065/PHK76,127.6238675338137,B_130
W10004_0065/PHP02,108.53951235147883,B_108
W10004_0065/PHZ51,131.04136751248944,B_130
W10004_0068/PHK76,127.6238675338137,B_130
W10004_0068/PHP02,111.80560215984559,B_110
W10004_0068/PHZ51,130.7322132045455,B_130
W10004_0069/PHK76,127.6238675338137,B_130
W10004_0069/PHP02,108.53951235147883,B_108
W10004_0069/PHZ51,130.7322132045455,B_130
W10004_0070/PHK76,127.6238675338137,B_130
W10004_0070/PHP02,108.53951235147883,B_108
W10004_0070/PHZ51,130.56078072039912,B_130
W10004_0071/PHK76,127.6238675338137,B_130
W10004_0071/PHP02,108.53951235147883,B_108
W10004_0071/PHZ51,130.7322132045455,B_130
W10004_0072/DK3IIH6,115.51220765544954,B_115
W10004_0072/PHK76,127.68806902397661,B_130
W10004_0072/PHP02,111.80560215984559,B_110
W10004_0072/PHZ51,130.7322132045455,B_130
W10004_0073/PHK76,127.6238675338137,B_130
W10004_0073/PHP02,108.53951235147883,B_108
W10004_0073/PHZ51,130.7322132045455,B_130
W10004_0076/LH185,118.75013021991856,B_120
W10004_0076/LH82,108.8229953577551,B_108
W10004_0076/PHK76,127.6238675338137,B_130
W10004_0076/PHP02,108.53951235147883,B_108
W10004_0076/PHZ51,128.70442985803464,B_130
W10004_0078/PHK76,127.6238675338137,B_130
W10004_0078/PHP02,108.53951235147883,B_108
W10004_0078/PHZ51,130.56078072039912,B_130
W10004_0079/PHK76,127.6238675338137,B_130
W10004_0079/PHP02,111.80560215984559,B_110
W10004_0079/PHZ51,130.56078072039912,B_130
W10004_0080/DK3IIH6,116.35265886664229,B_115
W10004_0080/PHK76,127.68806902397661,B_130
W10004_0080/PHP02,108.53951235147883,B_108
W10004_0080/PHZ51,130.7322132045455,B_130
W10004_0082/LH82,120.45754333603601,B_120
W10004_0082/PHZ51,120.45754333603601,B_120
W10004_0086/PHK76,127.6238675338137,B_130
W10004_0086/PHP02,108.53951235147883,B_108
W10004_0086/PHZ51,130.56078072039912,B_130
W10004_0087/PHK76,127.68806902397661,B_130
W10004_0087/PHP02,108.53951235147883,B_108
W10004_0087/PHZ51,130.56078072039912,B_130
W10004_0092/PHK76,127.6238675338137,B_130
W10004_0092/PHP02,108.53951235147883,B_108
W10004_0092/PHZ51,130.7322132045455,B_130
W10004_0093/PHK76,127.68806902397661,B_130
W10004_0093/PHP02,111.80560215984559,B_110
W10004_0093/PHZ51,130.7322132045455,B_130
W10004_0095/DK3IIH6,115.51220765544954,B_115
W10004_0095/PHK76,127.6238675338137,B_130
W10004_0095/PHP02,111.80560215984559,B_110
W10004_0095/PHZ51,130.7322132045455,B_130
W10004_0097/LH82,120.45754333603601,B_120
W10004_0097/PHK76,127.6238675338137,B_130
W10004_0097/PHP02,108.53951235147883,B_108
W10004_0097/PHZ51,129.03705197582912,B_130
W10004_0098/PHK76,127.6238675338137,B_130
W10004_0098/PHP02,108.53951235147883,B_108
W10004_0098/PHZ51,130.56078072039912,B_130
W10004_0099/PHK76,127.68806902397661,B_130
W10004_0099/PHP02,111.80560215984559,B_110
W10004_0099/PHZ51,130.7322132045455,B_130
W10004_0101/PHK76,127.6238675338137,B_130
W10004_0101/PHP02,108.53951235147883,B_108
W10004_0101/PHZ51,130.56078072039912,B_130
W10004_0103/PHK76,127.6238675338137,B_130
W10004_0103/PHP02,108.53951235147883,B_108
W10004_0103/PHZ51,130.7322132045455,B_130
W10004_0106/PHK76,127.6238675338137,B_130
W10004_0106/PHP02,108.53951235147883,B_108
W10004_0106/PHZ51,130.56078072039912,B_130
W10004_0110/PHK76,127.6238675338137,B_130
W10004_0110/PHP02,108.53951235147883,B_108
W10004_0110/PHZ51,130.56078072039912,B_130
W10004_0112/PHK76,127.68806902397661,B_130
W10004_0112/PHP02,108.53951235147883,B_108
W10004_0112/PHZ51,130.7322132045455,B_130
W10004_0115/PHK76,127.6238675338137,B_130
W10004_0115/PHP02,108.53951235147883,B_108
W10004_0115/PHZ51,130.56078072039912,B_130
W10004_0116/PHK76,127.6238675338137,B_130
W10004_0116/PHP02,108.53951235147883,B_108
W10004_0116/PHZ51,130.56078072039912,B_130
W10004_0118/PHK76,127.6238675338137,B_130
W10004_0118/PHP02,108.53951235147883,B_108
W10004_0118/PHZ51,130.7322132045455,B_130
W10004_0119/DK3IIH6,115.51220765544954,B_115
W10004_0119/PHK76,127.6238675338137,B_130
W10004_0119/PHP02,108.53951235147883,B_108
W10004_0119/PHZ51,131.04136751248944,B_130
W10004_0121/DK3IIH6,115.51220765544954,B_115
W10004_0121/PHK76,127.6238675338137,B_130
W10004_0121/PHP02,108.53951235147883,B_108
W10004_0121/PHZ51,130.64649696247233,B_130
W10004_0122/PHK76,127.6238675338137,B_130
W10004_0122/PHP02,111.80560215984559,B_110
W10004_0122/PHZ51,130.56078072039912,B_130
W10004_0127/LH82,110.6118769878237,B_110
W10004_0127/PHK76,127.6238675338137,B_130
W10004_0127/PHP02,108.53951235147883,B_108
